Gene	control.Rep1	control.Rep2	control.Rep3	control.Rep4	heat.Rep1	heat.Rep2	heat.Rep3	heat.Rep4	drought.Rep1	drought.Rep2	drought.Rep3	drought.Rep4
AT5G53930	0.017586708	0.13758755	-0.019659996	-0.057034492	0.07393265	0.0810709	0.13281918	0.066511154	0.08941555	-0.0659647	-0.05523014	-0.06418705
AT5G27350	0.19468975	-0.048116684	0.13316059	-0.15453243	0.13358307	0.22697926	0.37374496	0.20670986	-0.8043251	-0.45173168	-0.3605051	-0.14235783
AT3G59990	0.11575031	0.10823345	0.15513325	0.048312187	0.021936417	-0.029886246	-0.03397274	-0.12543297	-0.4421301	-0.064133644	-0.25636005	-0.027029037
AT5G57580	-0.103515625	0	-0.20607376	-0.00408268	-0.104352	-0.13119602	-0.27216148	0.022462845	0.36526203	0.23625374	0.18057728	0.027357101
AT5G63110	0.12116051	-0.098189354	-0.10370064	-0.06676006	0.24546242	0.1327877	0.17936516	0.040408134	-0.17547989	0.08039093	-0.27040672	-0.18859291
AT1G28070	0.25855923	0.14456654	0.039565086	-0.019853592	-0.06215763	-0.114953995	-0.26747227	0.2117796	0.33796215	0.2042818	0.3238802	0.4286394
AT4G00920	0	0.88729	-0.3298111	1.266324	-0.7543125	-1.5073214	0.6976223	0.059389114	-0.33458805	-0.47388077	1.680759	0.08844662
AT4G33690	0.010622978	-0.18200493	0	0.029808044	-0.05884075	0.029482841	-0.003563881	0.14941883	0.21828175	0.08762169	0.21779728	0.045456886
AT4G11330	0.35808086	0.14955997	0.085310936	0.33170033	0.001402855	0.101703644	0.45459843	0.6062088	-0.16261768	-0.010648727	-0.109345436	-0.05161476
AT1G16850	0.44862175	-0.06403828	0.026766777	0.088728905	-1.0858984	-0.9258604	-0.510273	-0.21435261	1.8468771	1.5324059	1.2853336	1.4174767
AT2G40500	-0.37707806	0.97338533	0.5058427	0.18320656	0.40098143	0.7753315	-0.18722486	-0.5317602	0.28762722	1.6387959	-0.23742962	-0.34500027
ATCG00580	-0.036105156	0.2501526	0.09150314	0.15468597	0.2615118	0.23999977	0.23242664	0.169981	-0.18864918	-0.10943699	0.008215904	-0.032301903
AT1G64060	-0.111320496	-0.088430405	0.013838768	0.41138554	0.23158455	0	0.41547775	0.39704323	-0.29237843	-0.047091484	0.16539192	0.25351238
AT1G59790	-0.1942091	0.2603016	0.2809081	-0.196949	0.323246	0.4311962	-0.20906305	0	-0.06679678	0.12563992	-0.41393137	-0.53091955
AT3G46220	0.11284447	0.065737724	-0.028168678	-0.002653122	-0.010545731	0.060484886	-0.004451752	-0.039143562	0.17567158	0.23967552	-0.03424549	-0.055496216
AT2G17525	-1.183177	-0.317286	0.23709822	-0.10989761	0.7659402	1.0892849	0.79585266	0.14980984	-0.93461704	-0.8856716	-0.8863926	-0.27056313
AT1G14910	0.072449684	0.124388695	-0.18116665	-0.21980572	0.09438801	-0.017460823	-0.28017807	-0.30331993	0.05113983	0.17565155	-0.15864944	-0.17796993
AT5G27450	-0.23942947	0.054971695	0.16553783	0.05490303	0.14996433	0.08386612	0.33171368	0.4420042	-0.88831806	-0.5811434	-0.38986492	-0.3913288
AT3G61898	-0.14839363	0	-0.113307476	-0.14339924	-0.5026002	-0.58190966	-0.59285545	-1.5903006	0.3531661	-0.022138596	0.007427216	0.1005764
AT4G35290	0.16415405	0.17572975	-0.08225775	-0.17905283	0.33141994	0.35129738	0.451478	0.040454865	-0.11410141	-0.12639427	-0.001274109	-0.41579056
AT5G18120	0.14867687	-0.04507351	-0.08414459	-0.033717155	0.043180466	0.15762615	-0.018271446	-0.00859642	-0.033703804	0	-0.01335144	-0.031603813
AT3G24760	-0.21326923	-0.26817513	-0.016539574	0.113417625	-0.24071598	0.016806602	-0.02104187	0.21985054	0.03111744	-0.28727055	0.06612873	0.27293587
AT3G49990	-0.028839111	0.08252525	0.13287926	0.009923935	-0.14958763	0.103842735	0.173069	0.13645172	-0.21139431	-0.29171085	-0.28334808	-0.3034954
AT5G45600	-0.10966015	-0.123786926	0.025523186	0.019433975	-0.123295784	0.054003716	0.021860123	0.3135519	-0.040346146	-0.17339516	-0.043103218	-0.05647278
AT1G08260	-0.09121275	-0.018668175	-0.2404027	-0.07410145	-0.010727882	0.16566658	0.18914986	0.17479038	-0.099178314	0.18304062	-0.23341131	-0.11214447
AT2G29020	-0.2045021	-0.32331753	-0.12234974	0.17410088	-0.32128525	-0.21666336	-0.04220009	0.21209717	0.13080788	-0.15358543	0.24071598	0.3842039
AT4G38350	-0.04590416	0.007629395	-0.01961708	0.02312088	-0.055470467	-0.07954502	-0.03596306	-0.17425537	-0.07311249	0.25015163	-0.09528351	0.10140896
AT2G01440	-0.0459013	0.020420074	0	-0.038412094	-0.23026562	-0.27225494	-0.18354225	-0.108537674	0.29563618	0.09076977	0.20793343	0.035654068
AT3G12460	-0.10093212	-0.18199635	0.74804354	-0.5565014	-0.019192696	-0.07076931	0.2731142	0.22298193	0.8085871	0.19210052	0.9550853	1.1531973
AT5G04040	-0.05952072	-0.020358086	0.17571831	0.030869484	0.16242027	0.039585114	0.2981577	0.1844778	0.2714548	-0.049544334	0.35831165	-0.02407074
AT4G03170	0.15622234	1.1051455	1.2045269	1.4156694	-0.6350975	-0.5501356	1.0300546	0.2621708	-0.14616203	-0.40153885	0.5044327	0.20750618
AT1G03750	-0.013727188	-0.029753685	0.11686993	0.1783495	-0.15086079	-0.3183279	0.006764412	-0.004142761	0.20359993	0.048797607	0.120809555	0.11261082
AT3G25800	-0.121418	-0.08505249	0.11418629	0.055563927	-0.045043945	-0.103066444	-0.21334457	-0.1583519	-0.4286127	0.037418365	-0.2291727	0.08797169
AT2G36000	-0.14044476	0.01975441	0.24642086	0.13505936	0.11983299	0.001475334	-0.028401375	0.17341709	-0.25433922	-0.3751297	-0.058318138	-0.19622612
AT5G43190	-0.38062572	-0.40031242	-0.13369465	0	-0.4567337	-0.13363838	-0.11986256	0.530633	0.19354057	-0.12888336	0.2174282	0.2864313
AT1G04350	0.12719727	-0.09884071	-0.05076313	-0.00984478	-0.11594963	-0.19203186	-0.226861	0.15741348	-0.13371944	0.073862076	0.0978241	0.21721935
AT3G21640	-0.10970974	-0.14232063	-0.08223343	0.106622696	-0.40563202	-0.09635353	-0.033391	0.10733223	0.2223835	0.10729408	0.2445507	0.13289261
AT1G62160	-0.45115757	0.4313488	-0.79013157	1.2342639	0	-0.13673401	0.03059578	1.39394	-0.15869904	0.5209346	-0.16448021	0.52226067
AT1G18480	0	-0.023216248	-0.050042152	0.01701355	-0.26339722	-0.05899906	0.07178116	0.2267971	0.16452503	-0.04962349	0.13396645	0.16866112
AT3G45450	-0.638741	-0.82843876	1.3354378	-0.19790697	0.37421322	0.7921529	0.03247881	-0.35458708	-0.4582677	0.106556416	0.8706083	-1.5209298
AT3G20970	-0.11003113	0.06775284	-0.17657661	-0.060751915	-0.016804695	-0.006387711	-0.19886208	-0.1938076	-0.11275005	0.08280659	-0.106946945	-0.18100071
AT5G64600	-0.085157394	-0.15960312	-0.09339905	-0.075387955	-0.046916008	0.046276093	-0.070406914	0	0.41515255	-0.062078476	0.17444515	0.034708977
AT3G15460	-0.06435871	0.13566208	0.15540504	0.15514565	-0.33155727	-0.17677689	-0.009848595	0.021463394	0.09107685	-0.013915062	0.29965305	0.3062477
AT3G10010	-0.34859753	0.13612747	-0.03641987	0.08516121	-0.27022457	-0.17702484	-0.11012173	-0.067150116	0.26293373	0.2494297	0.43544388	0.4347124
AT5G57360	0.15743923	0.1429205	-0.13490391	-0.09389019	0.28548336	0.35613918	-0.10329437	-0.7576933	-0.1566639	0.040790558	-0.44755554	-0.57071114
AT5G25150	0.1231966	-0.022628784	-0.1232481	0.039299965	0.1627245	0.117331505	0.061382294	-0.12563992	0.13389492	0.03956127	-0.16305447	-0.184556
AT1G18760	-0.2915697	-0.8185077	0.10150576	-0.15387392	-0.8665042	-0.68542147	0.28169584	0.7264366	-0.3392949	0.30087805	-0.016759872	0.44097996
AT2G05250	-0.07015419	-0.19781113	0.1690607	-0.016161919	-0.1267395	-0.013282776	0.07843971	0.13932133	0.27458096	-0.11252117	0.0616436	0.16650295
AT5G46170	0.14092922	0.010914803	0.08378601	0.035095215	-0.7828169	-0.9384527	-1.0853777	-0.8640795	-0.23578167	-0.26349258	0.040875435	0.10576916
AT5G06780	0	-0.06358147	0.17734814	-0.018859863	-0.020608902	-0.001823425	-0.1261015	-0.018399239	-0.080433846	0.010755539	0.17599678	0.2499361
AT5G38650	-0.121686935	-0.24419594	0.016942978	0.12657547	-0.1461544	-0.13983917	0.05419159	0.13085938	0.056103706	-0.14022636	0.11813545	0.09970474
AT2G25290	0.15786648	-0.06407833	0.12333059	0.020832062	0.16966438	-0.018073082	0.35973978	-0.11168051	-0.13793945	0.24824095	-0.023614883	0.1218462
AT2G18740	-0.083764076	-0.030557632	0.044143677	0.034744263	-0.08297825	-0.057284355	0.114557266	0.28751755	-0.012039185	-0.19712543	-0.16390705	0.06881428
AT5G48540	-0.23144054	-0.54499245	-0.8536062	-0.08054352	-0.06773472	0.021402359	0.43715763	0.6436777	-0.008927345	-0.50900555	0.07344246	0.28944588
AT5G53180	0.23973656	0.1987896	-0.15743065	-0.21380901	0.24946976	0.18398952	-0.17507267	-0.3300419	-0.12903595	0	-0.459198	-0.44493294
AT5G13730	0	-0.049013138	0.006859779	-0.1688118	0.18338013	0.20006561	-0.15251255	0.0388031	0.16433239	-0.16528606	-0.034324646	-0.30428028
AT4G30250	0.14543152	0.69733095	0.27574492	-0.321177	-0.6005883	-0.3108449	-0.12538767	0.5054898	0.20117474	0.17509365	0	0.41387415
AT3G06170	0.09219742	0.017371178	-0.3383398	-0.06467533	0.1382885	0	-0.37194347	-0.49255276	-0.5903311	0.11380768	-0.46733665	-0.17208385
AT3G53570	0.09397888	-0.058826447	-0.047003746	-0.08632946	0.2078619	0.27207088	0.061787605	0	-0.06776333	0.026708603	-0.04505253	-0.061891556
AT1G60770	0.017971039	0.12618828	0.04697323	0.08359814	0.048493385	-0.094023705	-0.08660889	-0.19500256	-0.5457287	0	-0.43816948	-0.3706646
AT5G57900	-0.02767849	-0.043928146	-0.12819958	-0.008033752	-0.15968704	-0.15325928	-0.13206196	-0.32439995	-0.101034164	0.18476105	0.008033752	0.13284206
AT5G18480	-0.2301836	-0.1671114	-0.31710243	-0.07546425	-0.21696472	-0.20178795	-0.24170303	0.020090103	0.15820599	0.002717018	0.1304369	0.15882492
AT1G55680	0	0.09984398	-0.22400379	-0.094911575	0.23847198	0.059059143	-0.15633202	-0.40286255	-0.51874447	0.10380459	-0.4635744	-0.1915474
AT2G02970	0	0.10662079	0.06018448	-0.10607529	-0.037215233	-0.0284729	0.022008896	-0.004389763	-0.042383194	-0.087524414	-0.1400652	-0.14462376
AT3G15410	0.006950378	-0.08752346	-0.04557705	0.001127243	0.20824432	0.1196537	-0.053894043	-0.17567158	-0.25540543	-0.15313148	-0.26610184	0
AT5G08750	0.08681965	0.22658443	-0.050042152	-0.00078	0.15878105	0.1666565	0.12072277	-0.020180702	-0.004143715	0	-0.082141876	-0.21030521
AT1G61010	-0.037719727	0.03973484	0.08687973	-0.017178535	0.0633173	0.15753365	0.06511879	0.29059792	-0.10282421	-0.31618214	-0.15231419	-0.4976883
AT1G10570	0	0.003935814	0.1757021	-0.025525093	-0.18023872	-0.28313923	-0.054997444	-0.021743774	0.33308697	0.13017178	0.066675186	-0.23069668
AT5G42460	0.06782055	-0.09374428	-0.31140995	-0.08307934	-0.08207226	0.10372448	0	0.13709259	-0.2961321	-0.038996696	-0.048995018	-0.11176109
AT5G19260	0.4133978	0.42184067	0.124474525	0.15305042	1.2534094	0.87179565	0.47289848	-0.3349905	0.23126698	0.04615879	-0.10355091	-0.22164059
AT1G49150	-0.41452074	-0.46437025	-0.29560614	-0.1617918	-0.005681992	0.004137039	0.14645624	0.14131069	-0.31582594	-0.2146573	-0.3588586	0.2724781
AT3G17155	-0.40995693	-0.021712303	0.96827984	0.18840408	-0.062086105	-0.47722626	0.31076384	0.42953587	-0.30243015	-1.522008	0.9696636	0.032197
AT1G25220	0	-0.28932095	-0.085105896	-0.38988686	-0.096374035	0.098810196	-0.1830864	-0.26728153	0.46216154	0.040593624	-0.062907696	0.18978834
AT5G10290	-0.1564045	-0.039587975	-0.11387634	0.046260834	-0.07422447	0	-0.13680458	-0.1883812	-0.097127914	-0.09549332	-0.14374447	-0.21558762
AT3G18640	-0.05520916	0.22366905	0.12505627	-0.01919651	-0.040231705	0.006846428	0.20601559	0.14850998	-0.22634888	-0.089645386	-0.088142395	-0.15002441
AT1G51450	-0.14812946	0.087327	0.32314014	0.27079582	-0.17861748	0.027629852	-0.1033926	0	-0.710145	-0.2645464	-0.14101028	0.18431759
AT1G02170	-0.2527609	-0.12329292	-0.12523842	0.14845276	-0.14515018	-0.16882992	-0.13767147	-0.017594337	0.18241215	0.11109543	0.17931175	0.26971626
AT3G60410	0.05491352	-0.065740585	-0.08227253	0.11251068	-0.20240974	-0.2535038	-0.15069008	0	0.040535927	-0.21999836	-0.05582142	0.043462753
AT4G32880	-0.00748539	0.026716232	0.21860123	-0.1230011	0.014465332	-0.014044762	0.053180695	0.22970867	0.38861084	0.11844826	0.21101856	0.06557274
AT3G51030	-0.11191082	0.10346794	0.03184223	0.17597389	0.071751595	-0.007553101	-0.26577377	0.30970955	0	-0.01593399	0.102570534	0.014967918
AT3G10730	-0.08637619	-0.13389587	0.20311642	-0.05228901	-0.35983276	-0.25363064	-0.06481266	0.09951401	0.28002262	-0.102972984	0.33364964	0.10652256
AT3G15420	-0.31431103	-0.54961014	-0.040035248	1.6308403	-0.32611847	-0.064917564	0.010700226	0.16373158	0.052536964	-0.20771694	0.52656555	0.35126305
AT2G31305	0.04836178	-0.009347916	-0.061416626	-0.12874031	-0.16540146	-0.084373474	-0.089671135	-0.022076607	0.21589851	0.06846142	0.12345886	0.24418545
AT4G03080	-0.2584877	0.01585579	-0.19069862	0.097138405	-0.003253937	0.021684647	-0.13087654	-0.1828022	-0.14688873	0.10414791	-0.105731964	-0.077913284
AT2G04630	-0.031493187	0.009519577	-0.05795002	-0.06844902	-0.01832676	-0.051297188	-0.06952953	0.04473114	0.14637947	-0.053696632	-0.018304825	-0.17865372
AT2G31870	-0.008613586	-0.016795158	-0.12225819	0.08746052	-0.20456028	-0.0869236	-0.05850792	0.14779472	0.10350227	0.31400585	0.2594347	0.35031796
AT1G29710	-0.04945278	0.09250641	0.15775299	0	0.06711674	0.06441307	0.001345635	0.2006073	0.062130928	-0.07680321	0.00551033	-0.059247017
AT1G47670	-0.06862736	0.13359833	0.14242268	0.23860073	0.1608324	0.04496765	-0.13010406	0.08177662	0.3589363	0.24605846	0.12220192	0.15831375
AT3G27540	0.41123772	-0.077254295	0.08994579	-0.15463066	-0.006934166	-0.14697266	0.4875164	-0.09851837	0.7116051	0.5556879	1.0611897	0.60540485
AT3G13340	0.11837959	0.15917873	-0.01808548	-0.14340782	0.1660223	0.10060406	-0.055757523	-0.40345573	-0.6418619	0	-0.52582836	-0.64951324
AT5G52400	0.6899409	-0.50528145	0.63723326	-0.13746643	-0.35236835	-0.07966709	0.6361337	-0.59648037	-1.5797253	-0.7151518	-0.44344616	0.82045174
AT1G72870	0.5036106	-0.16808653	-0.36170673	0.2545247	-0.9389849	-0.7957492	-0.70781755	-0.5070672	0.83959055	0.7981429	0.08388615	-0.1442585
AT5G42260	-0.20818663	-0.44345427	0.8092022	0.6882987	-0.6819172	-0.33569384	0.6124282	0.66805696	1.0815444	0	1.2726974	0.7839446
AT5G45620	-0.08243561	0.024858475	0.092062	-0.006290436	-0.23740864	-0.03757572	-0.13620758	0.035476685	-0.025823593	-0.06849003	-0.07897949	-0.08753586
AT4G35880	-0.36073923	-0.15951729	0.09994793	-0.07549572	-0.003853798	0.002861977	0.001592636	0.31821156	0.13160515	-0.098890305	0.18859386	0.3309393
AT5G53940	-0.03958702	-0.18997669	0.044192314	0.042199135	-0.25440025	-0.04499626	0.00186348	0.06758785	0	-0.20525551	0.111849785	0.0335598
AT3G61460	0.05260563	-0.06677532	-0.16134167	0.12584305	-0.3288269	-0.15528965	-0.47845268	-0.1762371	-0.03142166	-0.13843727	-0.27192783	0.19218922
AT2G02380	-0.15541077	-0.2868948	0.45695066	0.17469168	0.25188494	0.22608662	0.034989357	-0.04105711	0.15552378	0.32207298	-0.01470089	0.48310852
AT2G40600	-0.27454758	-0.23613834	-0.07491207	0.22921467	-0.32191563	-0.17885113	-0.07376289	-0.38427353	0.81314564	0.27400684	0.70898914	0.72439575
AT1G14205	0.042733192	0.16171646	0.0618248	0.14266014	0.18385887	-0.0666914	-0.26881123	-0.546227	-0.683084	-0.27810097	-0.3464179	-0.1338191
AT3G21290	-0.050369263	0.16883373	0.057123184	0.08830452	0.098817825	0.037837982	-0.090628624	-0.15079784	-0.054712296	0.028625488	-0.05488205	-0.537632
AT1G15220	-0.033888817	0.077334404	-0.10920048	-0.05614662	-0.06835461	0	-0.02084446	0.23144817	-0.05047226	-0.0979023	-0.18315792	0.041915894
AT2G22190	0.49440384	0.32655907	0.36714554	0.1649332	0.1852026	0.13825893	0.21961117	0.068413734	0.22270012	0	-0.043616295	-0.27696133
AT5G43810	-0.06992245	0.114616394	0.14678288	0.1117363	0.057943344	0.057442665	0.00921154	-0.4802065	-0.077176094	-0.05855465	-0.07831383	-0.15481281
AT1G68130	-0.047987938	-0.18647814	-0.061808586	-0.040308	0.07109547	0.32761002	0.2451086	0.18616962	-0.028725624	0.09153843	-0.21568441	-0.15261364
AT5G01070	-0.2550459	-0.6193032	-0.037368774	0.58551073	-0.4016409	-0.2831831	-0.19065285	0.23929739	-0.26634407	0.19836283	0.32893896	0.2554965
AT1G20700	-1.0426683	2.0428658	-0.97015	0.18699074	-0.5568447	0.15160131	0.34405422	-0.22499466	0.5064392	0.049051285	-0.605011	-0.7243557
AT2G01330	0.08868313	0.13521576	-0.122076035	-0.3385768	0.104997635	0.064180374	0	-0.044335365	-0.21495008	0.001298904	-0.4690299	-0.5079832
AT2G25060	-0.35048008	0.081991196	0.14929962	0.016222954	0.1653595	0.11712837	0.34311295	0.58025265	-0.34685993	-0.18461704	-0.036738396	0.10085201
AT2G21590	0.09549904	0.22587442	0.10696888	-0.17074871	0	0.009468079	-0.012085915	-0.024127007	0.33202124	0.30617666	0.120500565	0.1370821
AT3G14170	-0.08331251	0.03827572	0.009480476	-0.0662961	0.17408228	-0.058287144	-0.28922033	0.045571804	0.39395046	0.009354115	0	0.051504612
AT2G26267	0.4931426	-0.52292824	-1.0999389	0.33921766	0.26912546	0.42416573	-0.018147945	-0.90813684	0.44258308	-0.5267005	0.40974092	-1.1976066
AT4G34960	-0.12712383	-0.11106682	0.01932621	0.07726288	0.012863159	0.04436207	0.054350853	0.087864876	-0.10914898	-0.09921646	-0.18834686	-0.19737434
AT1G30860	0.31820107	-0.004152298	-0.21808577	-0.21356678	0.4118061	0.37778187	0.2813654	0.3422842	0.3223486	0	0.027959824	-0.023275375
AT2G32910	0.06389618	0.041329384	-0.062586784	-0.019919395	-0.008909225	0.043765068	-0.07235718	-0.3115692	-0.07153797	-0.015071869	-0.16857052	-0.09564209
AT5G65170	0.05920124	-0.4523692	0.039613724	1.0948172	-0.025243282	-0.26967144	-0.09340334	-0.2429967	-0.017084122	0.22355413	-0.15837097	0.22238588
AT1G06030	-0.18319559	-0.17671537	-0.3433962	0.1276002	0.030603409	0.2979126	-0.31657934	-1.2962608	0.20394897	-0.23694181	0.17380953	-0.3391633
AT5G06480	0	-0.035964012	0.054855824	-0.04246092	-0.17178726	0.115252495	0.30228233	0.2280159	0.16861916	-0.00966835	0.429554	0.4808216
AT2G21270	0.14849281	0.17247963	0.000436	-0.09815979	0.17759895	-0.025827408	-0.27135086	0	-0.09069824	0.09575653	-0.19578934	-0.04662609
AT5G49430	0	0.18061543	0.018576622	0.017130375	0.13064098	0.10075092	0.059613228	-0.17427063	-0.15663242	-0.2623062	-0.27006578	-0.33670092
AT2G32770	0.023114204	0.000113	-0.07348156	-0.102015495	-0.012001038	0.24393559	-0.005066872	0.13964558	0.03785038	0.030790329	-0.111784935	0
AT4G30360	-0.005340576	0.066329	-0.002061844	-0.010278702	0.035665512	-0.059814453	0.09906387	0.13265228	0.18429375	-0.13566303	-0.001555443	-0.16124916
AT1G52780	0	-0.002620697	-0.11417675	0.1734047	-0.36621952	-0.40697956	-0.41672516	0.11279011	0.79947567	0.53201294	0.5572071	0.3499689
AT3G55030	-0.13905048	0	0.023848534	-0.045202255	-0.21119022	-0.11389732	-0.1843319	-0.13045502	-0.2487688	-0.13482952	-0.05212593	-0.15662289
AT4G01180	-0.661047	0.26695728	-0.94917107	0.6247668	0.21213102	-2.1775055	-0.69483376	1.8973246	-0.96489716	-0.32604122	0.99037933	1.6998782
AT3G54880	-0.3655901	-0.028463364	0.116158485	0.14166069	0.5034113	0.63858986	0.66975117	0.9018469	-0.21779633	-0.36036587	-0.29650402	0.14193058
AT1G18160	0.0891428	0.023945808	-0.24059486	-0.24023628	-0.003332138	0	-0.21845722	-0.13589859	0.40718174	0.21065617	-0.11551952	-0.17911339
AT1G62850	-0.021019459	-0.1369834	-0.42742538	0.6533923	-0.44508266	-0.4991083	-0.42399502	-1.1991782	-0.15355587	0.36547947	-0.02446413	0.3310671
AT3G25160	0	0.009114265	-0.019604683	-0.10284138	-0.2621765	-0.119342804	-0.4645605	-1.2886848	-0.35607433	0.25372982	0.11243439	0.3007841
AT5G61150	0.012937546	0.080584526	0.03862858	-0.14188194	0.23559761	0.13251305	-0.050819397	0.068982124	0.280694	-0.014019012	0.115719795	-0.25936985
AT3G45440	-0.06762552	-0.9401026	0.51936436	-0.50126743	-0.19339943	0	-0.37110758	-0.3393879	0.58810806	0.34352398	-0.3164215	0.108213425
AT4G25680	0.11100197	0.05223465	-0.025668144	-0.05681038	0	-0.015684128	-0.17164803	0.1242609	-0.24594307	0.041179657	-0.21889591	-0.01556015
AT5G50550	-0.06676769	-0.01389885	0.03454113	-0.04599476	-0.2185688	-0.22987938	-0.04747486	-0.23333454	0.09232521	-0.007390976	0	-0.05057335
AT1G68185	0.22803402	0.13600063	-0.055312157	0.058576584	-0.14017868	-0.037174225	0.02166462	0.14515495	0.112976074	-0.10627937	-0.08561134	-0.08602238
AT1G75560	-0.15690422	-0.07986927	0.004841805	0.011817932	0.3769169	0.42566586	0.007976532	-0.050567627	-0.16769886	-0.07654667	-0.305089	-0.21484184
AT3G24670	0.0765357	0.14497375	-0.03392172	-0.26561403	0.056821823	0.1529913	-0.12522602	0.25091648	-0.42664528	-0.13560581	-0.30124092	-0.2664261
AT1G74390	0.039530754	0.10591507	0	-0.10031891	0.25220013	0.1742754	-0.04205513	0.175601	-0.31116867	-0.16127014	-0.5536108	-0.5226288
AT1G26830	0.004506111	-0.004245758	-0.07258415	-0.117292404	0.08104229	0.037639618	-0.078707695	0.15203476	0.058246613	-0.059282303	-0.120651245	-0.19659615
AT3G09070	0.13651466	0	-0.011262894	0.20515823	-0.04980755	-0.011359215	0.00266552	0.14627743	0.42967606	0.13976479	0.4058609	0.15608978
AT3G16750	0.21956253	0.15230656	0.04992485	-0.15820408	0.12716675	0.19038582	-0.032639503	-0.000805	-0.23435783	-0.07588196	-0.40970802	-0.45452023
AT2G29710	0.2298398	-0.790226	-0.3079033	-0.6286659	0.45784473	0.16367722	0.23997593	-1.0076971	0.7092042	0.33321762	-0.82352877	-0.6999912
AT2G42975	0.12999725	-0.18187141	-0.008005142	0.018239975	-0.10486126	0	0.15218163	0.28495407	0.3408203	-0.070510864	0.36625004	0.34333324
AT1G17790	0.105648994	0.2177515	0.11931038	0.031794548	0.26095104	0.08426094	0.03808117	-0.006095886	0	0.089408875	0.008681297	-0.025954247
