,heat,drought
AT4G37030,-0.742373248701419,2.52499660826865
AT5G24120,-0.518694366741233,1.56545006675746
AT4G24160,-2.07047884817679,0.363967678501622
AT5G51590,-0.0490952503320082,0.51121794425634
AT1G68340,-0.257162050569808,0.73064993258724
AT4G13180,-1.00221721167606,0.615860572950325
AT5G28300,0.0288206414119979,0.629753405917899
AT2G05632,-0.511302188008811,0.55532141450409
AT4G09750,0.752626604997117,-0.585319191277247
AT4G19440,-1.12971546276766,1.85619911298861
AT4G19220,-0.402573816075393,1.39876800879881
AT3G21590,-1.71826926119799,0.556999863696311
AT4G22950,-0.0618417888739404,0.315861603836862
AT4G14305,-0.0739432473575041,0.203466464515514
AT1G16515,2.72381335184548,0.687875559057657
AT4G28510,-0.131525384779613,1.29478237823032
AT1G34150,-0.0934624211899292,0.640763111593109
AT5G08305,-2.30613277884645,1.38412780225631
AT2G37570,-0.0420616402113739,0.814567053281192
AT2G28040,1.37846555582376,0.996942410996885
AT1G11280,-0.0555358252803087,0.309282430114981
AT1G80660,-0.169581854740043,0.708706087934746
AT1G59660,-0.373576027229703,0.559688783595507
AT1G78955,-0.742401385160843,0.500604897308422
AT3G16120,-0.693764976561345,0.59423822028299
AT5G48450,-0.919674353772553,1.53801472001354
AT3G06920,-0.326676213793534,1.27147649639133
AT2G19580,-0.170756199492957,0.6290263670479
AT5G53920,-0.0533960575950444,1.01614450869166
AT1G51402,1.09756023653801,0.883211998447732
AT3G61370,-0.339327717528512,1.06186812081415
AT3G21710,-0.587685103817214,2.03977917222768
AT5G14690,-0.453618017455095,1.25425613875075
AT5G67090,-0.437752491697222,0.211942954184859
AT4G08670,-0.435206634337081,0.522786531768909
AT5G09225,-0.0731243711667714,0.618074069736642
AT5G02430,-0.665869042309113,1.97132727874219
AT3G19620,0.792132312867299,-0.390886544787634
AT5G22290,-0.66185332674458,0.836981481855456
AT1G52890,-2.47613985757466,2.54056903647845
AT2G04038,-1.03250361417245,2.12820135750762
AT2G47800,0.0538530299686255,0.17265072097508
AT1G24280,-68.0435240797736,0.701181471119794
AT5G41980,-0.265560057024971,0.98677268804698
AT1G07720,-0.102594855420645,-0.473991368889194
AT3G23830,-0.109610677903931,1.75801963982093
AT4G10040,-0.359053878756501,0.353021966711471
AT1G62180,-0.365342427002987,0.30894659582289
AT5G57840,-0.470902725262269,0.425331970552905
AT2G44770,-0.0153508050807666,-0.0322855045730534
AT5G35732,-1.1937587025809,-2.17796296194219
AT5G13110,-3.07234432011925,0.660785061682002
AT1G30370,-2.61382073338378,0.420781190817284
AT5G42580,0.0269055763474246,0.239597714498091
AT5G46460,-0.482413611150365,1.91147708889468
AT1G49000,-0.300998430400962,0.51148661709525
AT4G37150,-0.558428187123893,0.994525031902878
AT1G12340,-3.71732744956975,4.82205877306861
AT3G63430,-1.56803536025783,1.25100512776025
AT5G59845,-0.590056344540484,0.23424591377512
AT4G23610,-0.294820069288147,-0.904012884860462
AT1G32380,-0.303642708629443,0.716095623189623
AT2G34190,-0.0491483561044365,0.450851813574991
AT1G72230,-1.68959688784693,0.293569289176158
AT3G52910,-0.450673237896685,1.46418954046378
AT1G19300,-0.298510242493876,1.63201869269012
AT5G25830,-0.0942602611950068,0.959537214752056
AT1G19980,-0.886280992629162,0.841517399761138
AT1G52410,0.497668247213734,-0.104860815222379
AT4G22060,0.720830870835614,-1.48642538021913
AT4G18890,0.0980548906299012,0.166144690593168
AT1G76440,-0.202887292667054,0.5747364919684
AT1G05670,-1.92898772788108,3.13020677462565
AT2G28790,-0.547278353302462,1.29328661238375
AT5G38730,-0.431566394419977,1.32300271049901
AT1G04130,-0.148160748122239,2.04931491081383
AT5G61800,-0.46380934508248,0.89749059933558
AT4G18220,-0.775987285338756,1.51822529180021
AT3G42565,-0.21979999831128,1.26459214147444
AT5G67200,-0.0058325269291225,0.761281292627789
AT5G65870,0.260213432867411,0.19750536422216
AT5G03770,-0.167120661886416,0.741548901980384
AT5G55120,-0.257806307933279,1.06046952107835
AT5G25190,-3.24327300059856,-3.52492168287235
AT2G47480,-0.533549506888531,-0.113367230348317
AT3G09040,-1.58607170153905,2.24959105632103
AT2G03020,-0.236315369198431,2.78529847098072
AT4G23720,-0.789004634912728,0.727099582559831
AT1G10110,1.23992938150065,-1.31406619604069
AT1G19290,-0.917578969007608,1.83486565807671
AT2G45840,-1.46255717249408,0.103829268348735
AT5G47590,0.867936055333559,-0.000319364580598251
AT5G23800,-0.887078991376991,1.80663161761429
AT5G18210,0.577096216210817,0.784989335157122
AT4G20880,-1.85734309388939,1.96586765018426
AT3G25572,-0.0128197152982616,0.316782931440375
AT1G06110,-0.184140505324997,0.727618340783351
AT4G02550,-1.34861309770922,0.163685234805683
AT1G03650,-0.178124329550096,0.941708619716146
AT2G23040,-0.404220258925075,0.978579892947905
AT3G17626,-1.47422251131482,1.00835954947649
AT4G13560,0.201734311466523,-0.37621826571303
AT5G16350,-0.337681295716795,-0.321206845036811
AT1G05820,-0.236930131281769,2.10204996424807
AT1G14620,-0.132906700239307,1.27673730719111
AT4G07950,-0.129174291277315,0.525784986035516
AT5G26120,-0.577878639938841,0.127217123725512
AT5G43270,0.104481061986508,-2.81444298347568
AT5G39940,-0.469452113579462,0.99468171885385
AT3G16175,-0.886834899984305,1.46236359791162
AT3G22550,0.0984675868736861,0.744041867308211
AT3G29180,-0.505429243243756,0.885542117343987
AT5G06400,-2.88038707443132,1.91861479985859
AT4G19560,-0.38751527121183,1.41655997900002
AT2G42650,-1.60762417719307,-0.0928141604999957
AT3G25190,-5.01058091214012,3.30829043944513
AT4G33440,0.0113716361154087,-0.381050855558356
AT5G22320,-0.579461705928959,0.781340059609769
AT5G01770,-0.523509695496548,0.478923968511822
AT1G64370,-0.166217755373037,-0.0304839903364761
AT5G57640,-1.56889437558838,2.02765712120234
AT2G48150,0.0323265257854888,3.24810454240957
AT3G10800,0.311977955870619,0.732504096316988
AT5G03790,-0.980470188717477,1.12962932801692
AT1G14040,-0.210982526829778,0.903593899716737
AT2G36420,-0.878529207461567,-0.475974243056996
AT4G30640,0.489118313230767,-0.0866533358447451
AT4G15765,-0.347353093493155,0.907872774917547
AT1G33770,-3.62469186252816,1.90986450849067
AT1G18320,-0.648880412521738,1.53487532502647
AT1G27590,-0.604513624566135,0.772376148331042
AT1G69610,0.0879377141022392,1.05222194644224
AT5G05990,-0.55058355372347,1.35668985880511
AT4G20930,-0.807420224879547,0.878465212129572
AT1G58030,-1.50591345670969,0.608720528189063
AT5G39640,-0.280678174320672,1.01275594390587
AT2G07751,-0.484115348909538,0.954543828819568
AT3G15350,-0.988355870618062,-0.175658484988993
AT2G03890,0.822967559260291,0.224597655713137
AT5G61920,-1.01886336973324,1.23689616496639
AT2G17440,-0.593866345944385,1.09773977211053
AT2G25470,-0.329600194422259,1.62955731921703
AT3G09060,-1.91442023284793,1.0186326793262
AT3G16430,-3.25704251149524,-8.96745013081584
AT3G59670,-0.197673987248688,1.64172206722287
AT3G25890,-0.779211253602419,1.63276886735311
AT5G43840,-1.59753399231048,0.243676440952344
AT5G65750,-0.180184186265461,0.724948176037599
AT3G04620,-0.236065897653065,1.08610863900729
AT5G53030,-0.135954028708278,1.69884169481403
AT3G61090,-1.37784245000734,1.83553832104949
AT5G51480,-1.13495130042121,0.786374716647269
AT1G26900,-0.321485614366069,1.4656435864816
AT5G15254,1.77788603620206,-0.722936586901095
AT4G33920,31.9005705949497,2.39396969606289
AT3G02850,-0.621221591343328,1.4993847121011
AT3G62200,-0.229427731508476,0.463887359000527
AT4G22740,0.791172682980381,-0.501926519018321
AT1G48740,-1.19017064969562,1.20152295334263
AT1G25360,-1.40311633994407,1.77194341537707
AT4G04260,-2.44118931253357,-0.720405364158922
AT4G25800,-0.15589826856825,0.439490848182572
AT5G19700,0.508250217619838,0.0792360880527047
AT1G55915,-0.292098450422844,0.47513585272439
AT5G17680,-0.566621302157431,0.331747024213552
AT5G36920,-0.858183466132431,0.0279811948844438
AT1G19394,0.233487686012266,0.841659753332183
AT1G55050,-0.564672545086908,0.724048304539101
AT3G09510,-0.362443229725497,-0.058107624993907
AT3G06710,-0.610833605115848,2.42016729403364
AT3G50420,-0.81318599290616,1.50582784443258
AT5G61740,-0.662116422976705,0.247374529530938
AT4G15800,-3.87076285746409,-6.80370048740348
AT3G05200,-5.53433689819802,0.0600172410907576
AT2G15730,-1.16082944446923,0.463253935982475
AT1G03010,-0.166838218012883,-0.126078979956563
AT5G65410,-1.84220275604935,0.582807021476037
AT2G47340,-148.894493139215,-281.775592148683
AT3G23020,-0.404735509504126,1.4406430250668
AT2G41342,-0.0825910821614013,-0.703575453274463
AT5G60580,-0.258204392184843,-0.000724763138715198
AT5G43650,-0.439892651944337,1.5588073783552
AT3G61630,0.571390810207241,1.37522753179044
AT1G64440,-0.617316823628452,0.981287758209404
AT3G52670,-0.810657657832285,0.886115652341462
AT2G26740,0.290137503940077,0.614529935198112
AT4G10650,-0.367030561939183,1.11982797932357
AT3G24320,-1.25183210604151,1.42554835004554
AT3G13650,-1.63672536166789,0.494477729316322
AT5G41440,-0.104988270451942,0.192850607513527
AT5G62260,-0.14507850011443,0.988241067063535
AT1G74400,-11.6111996729217,2.69254767057231
AT2G37530,-0.46030543187102,3.58188598995708
AT5G11300,-1.10097417367226,1.27945842397611
AT1G52450,-0.813112200667408,1.49247551412847
AT3G55690,-2.11498595679996,0.864987337154399
AT2G22880,-0.804849681849113,-0.391299848749467
AT3G07590,-0.535576091489755,0.629784438671913
AT5G47050,-0.258325786091056,1.0146911469953
AT3G18510,-0.301189152757317,1.76257951912511
AT3G17030,-0.575793152806622,1.69919021847659
AT1G31990,0.152161685511463,-0.463764959038649
AT2G20490,-0.810977915312895,1.30975988629208
AT3G12340,-2.52785951779969,2.69464460372335
AT5G43935,3.62672978785439,3.04272972881009
AT1G03180,0.0652303105277053,1.70946565674356
AT3G21470,-1.04850461912191,1.192199457382
AT5G66040,-0.657043002916045,0.556412117327935
AT1G75110,-0.257946401824088,0.891029083783894
AT4G12480,-0.146973886991715,-0.0785905558493223
AT2G30280,-0.340847359653445,0.913668768927095
AT4G19540,1.76760314117461,-2.39143480276817
AT5G54390,-0.143140466378177,0.895717601272972
AT4G14465,-1.15539197520316,0.432665950822174
AT3G58900,-0.641225037910387,1.1544027259836
AT5G25140,0.282478735581506,1.10174474419845
AT1G78970,-0.533009587596426,-0.274143307627909
AT3G58490,-0.18669011603818,0.396290729747672
AT2G42270,-0.350496817344106,0.690253733507736
AT2G41500,-0.407888624204522,1.00600651780419
AT5G37570,-0.352691832035516,1.86473344781382
AT3G29390,-0.732750212566812,0.420185829141192
AT2G03320,-1.50327175087859,2.64988725972578
AT4G27490,-0.504396716592273,1.12829564009453
AT1G06475,0.849118879827893,-5.20183236141713
AT4G30290,-36.8167454209184,18.0611858433271
AT5G23350,-6.38615801799845,1.1721914113382
AT3G57670,-0.462437658522646,0.985128140652135
AT1G20890,-0.0813203044311071,0.652313758062776
AT3G61890,-0.926706491163233,13.9571590723304
AT5G27120,-0.35995314409476,2.98360241280421
AT1G03550,0.334540174742078,0.0130154214736148
AT1G06149,-0.399163244350895,0.628778677848076
AT4G37690,1.04053805148279,-0.190537327793918
AT3G27620,-0.341731909853263,1.29890810661223
AT5G37640,-0.411936345436553,0.40402211292026
AT3G05490,-0.703886989803541,-1.24487829064061
AT2G40240,-0.221647904251517,0.909139764723356
AT5G58430,-8.06819200260599,-1.31204921527206
AT3G19130,-1.16197433503713,1.37137513696267
AT5G66440,-0.169283025262076,0.277909495241887
AT4G18550,-0.528915265596805,1.50658157068866
AT1G69270,-0.651633285898392,0.916496950399054
AT4G21990,-0.732481682629405,1.59390661965486
AT1G17560,-0.628792340447727,1.38074415449571
AT3G27340,-0.930791807585458,0.778482560506122
AT3G12915,-0.0688646978222708,4.71628552190333
AT1G73805,-0.162215192634222,-0.385970336451235
AT5G15853,-1.66990848998839,1.68835645057948
AT5G61330,-0.901276876291681,1.98339582483966
AT4G34560,-1.1545178894129,0.668988072160499
AT4G35130,-1.26782308029184,1.72051992795823
AT1G65481,-0.356220050210735,-0.0255729786112619
AT1G09680,-0.431152069926797,0.33965367478474
AT3G06830,0.96554043144245,5.76677006013965
AT1G07485,-1.20916299900646,0.725891334851836
AT3G50340,-4.60545311867016,0.798088383894154
AT5G57810,-0.687106461761364,-1.31578306406765
AT5G55050,-0.566974106948591,0.207585610031611
AT5G44140,-0.518312416555781,1.38147835102447
AT1G15420,-0.448248950308719,1.19017137251481
AT3G48150,-0.299179791983385,1.35100731628568
AT2G31970,-0.457153800928588,1.37451889555941
AT2G45870,-0.758057608677823,0.789738135312038
AT3G16490,-0.719239342808494,1.48657960517253
AT1G49830,-0.011596833656515,-2.80081830216573
AT1G26730,-1.37611003304803,1.02056587433692
AT2G35612,9.42751153944057,-13.5312641538747
AT1G63450,-0.188107359574251,-0.709465917634125
AT4G11440,-1.03354458761336,0.979393939069031
AT4G28920,-0.67711440119763,0.0697037906666159
AT3G11040,0.118837505815325,0.384925864742047
AT3G09500,-0.308291711411935,1.23202173450123
AT4G04790,-0.226903072055326,1.59816310410199
AT4G35940,-1.20821296084294,0.949777602690449
AT4G09830,-0.321773063390394,0.692025844711588
AT3G56710,-0.548750925647851,-1.26473260882533
AT4G30150,-0.613752420689426,0.556611930151128
AT5G21970,-0.270980290968615,1.18274026229156
AT4G08330,-0.544378357911162,0.795224852266513
AT1G07880,-0.285227330275427,0.885084134941537
AT3G57730,-0.538376525817859,0.689219252714879
AT5G10310,-0.838828861380919,-0.734515806203226
AT4G23496,-0.323429910262516,-0.260618109416781
AT1G03530,-2.63161576829241,4.1305237574126
AT4G34060,-1.75637860771193,3.54707878446468
AT4G33260,-1.12577578973907,1.52594497638166
AT1G62150,-0.0585643302545622,0.917979584746681
AT2G22410,-0.178910845131218,1.08562137736928
AT1G31880,-0.0145780761741641,0.809516189382358
AT2G31880,-0.0850579148370205,-1.05980356092745
AT2G25790,-0.747172487969647,-0.394869533622589
AT5G61370,-4.27966464193487,1.982990072895
AT4G21940,-1.22428814092228,1.0071906173827
AT2G28305,-1.89485022315417,0.777242227687687
AT5G41820,-0.751254683654344,0.98255609297935
AT5G53400,0.943271788289499,0.415734998774312
AT3G57330,-0.221005965994123,0.274417849393896
AT3G28918,-0.0877183581049264,0.373554721237552
AT2G46310,-1.23115202899814,1.25591812534284
AT1G12580,-2.85588627023762,1.24457093946006
AT1G75450,-1.38291038400783,0.683492315229455
AT5G37300,1.92342539510584,0.472833955240082
AT2G10931,-0.646881148619594,0.473165476064618
AT1G62333,-0.556742249486536,0.636004661747988
AT2G06530,-1.90547835406631,-0.143517913968981
AT4G26080,1.14576301707196,2.83185195956618
AT5G13870,-0.479734617740353,0.53545099501212
AT5G59460,-0.291675576547523,0.764157468241508
AT1G36950,-7.38252439438628,1.51983971595635
AT5G60142,-0.308910686489808,-0.584555055659658
AT1G09040,-0.914561579418496,1.70027089894239
AT5G65490,-0.221110614160868,1.82833041974339
AT5G42825,-0.691841363595861,-0.288102667795134
AT1G10865,-0.448713517731699,0.367402169720817
AT2G27500,-3.2133681640984,-0.733611516667648
AT2G39110,1.24175561959075,-0.045162571540514
AT5G47660,0.266194207230668,-0.0350676982607506
AT5G44210,-0.584027406043722,1.11348685680953
AT1G08460,-0.0486223845763552,0.144162080398759
AT3G46950,-0.468026009504596,1.06239127560338
AT1G52930,-0.234325689642143,1.64972595615818
AT1G49530,0.579304892101759,0.26132333637627
AT5G07880,-1.40992319707093,-6.74010698126142
AT5G43730,-0.276379098336243,0.736214376484852
AT5G57190,0.734155072392249,-0.048618517321355
AT2G26040,-2.46290577071917,3.36954843649187
AT1G48405,-0.675263077104193,-0.233345286949059
AT1G15700,-0.185880482034165,1.03896396866148
AT5G16420,-0.205437697916237,1.24051362176684
AT2G35345,-0.58272082138471,-0.0870250399565189
AT4G18300,-0.800882341914425,0.601696334531785
AT1G07220,-0.462724859732715,0.309465607145953
AT4G30570,-0.344408238843153,1.3412581631268
AT4G37400,0.0159561418520025,0.242109266155971
AT2G38500,-0.208750965017572,0.523876871994485
AT1G63320,-1.75634434091271,2.12849469592652
AT3G17609,-1.04664408085768,0.961927285102801
AT4G25630,-0.181698825662512,3.81679142697674
AT5G48410,0.490468185455742,1.03962422379178
AT3G63480,-0.440097239054436,1.73546854186718
AT4G10600,-1.06643679237425,1.86869893756598
AT1G71450,4.44950204433143,-2.70812389245468
AT2G30770,-1.05587105469355,1.61404124062309
AT3G25570,-0.337534471526222,0.702045080043477
AT3G23010,-0.457442063637875,-0.0711373246708506
AT1G75810,-0.144239303385271,1.35670684849199
AT2G40720,-0.412543017660615,1.35744027594258
AT5G56050,60.6830818554237,91.7286996514086
AT4G39952,-0.456050696918605,2.51351669101819
AT1G48300,-0.00395416336626573,0.558582340174272
AT3G13880,-16.2670338031779,13.6567800418102
AT2G19290,-1.37141462875091,-1.80118748064086
AT5G48820,-0.00122606025225623,0.918388828558009
AT5G06760,4.09171329984659,-2.57185102536758
AT1G27520,-0.951156039279137,0.879875109683134
AT5G52820,-0.0941847897121499,0.752894459420775
AT3G05580,-0.710810573615598,1.14951510222031
AT5G67160,-1.05600294714729,1.00902110612998
AT4G23880,4.40069428931337,-0.701046106739372
AT2G46590,0.101316401079858,-0.0405740970532303
AT2G30230,0.57178584253389,-2.05178947723926
AT1G27100,-3.7713433514372,-0.154295489734865
AT2G45050,0.12322658990778,1.64497058317086
AT2G28420,-1.57595144448326,1.60956379307488
AT2G01750,-0.554040466862115,0.998425126849063
AT1G45223,0.250612189174938,-0.0440185888291559
AT3G27860,-0.360040176735727,2.50198057648307
AT3G06520,0.0980718932384955,0.204339210036873
AT1G19020,-1.14740890999349,-0.67429268412958
AT5G51380,-0.416348844879131,0.607331084342668
AT3G47750,-0.677663914983929,1.9138835017732
AT1G56210,-0.107156510083458,0.787021798877957
AT3G61990,-0.07469584708912,0.313460431254805
AT1G13030,-0.842004860514148,1.25157226618882
AT4G22212,-6.43484789378715,-2.4404190347148
AT1G63780,-0.640100054124282,1.30582184852661
AT1G09860,-0.833023416787743,0.184060006109447
AT4G38495,-0.307112060690452,1.05202846757233
AT2G47460,1.41215925510317,2.78929377631611
AT2G32930,-1.90393993236383,2.15026582003609
AT5G13960,-0.530484091120263,1.31167448953502
AT1G62422,-0.878230112384569,0.360290688466389
AT5G17360,-1.31026604883381,1.01135804974199
AT3G28850,-1.21765433898617,0.67087841158741
AT3G22310,-0.729075016275578,2.90703950945274
AT2G20635,-0.319776011835265,0.675565465777711
AT5G20420,2.2933539733588,-88.8815395469194
AT3G16990,0.571835811545162,-0.441572813187265
AT1G64760,44.0971072414701,1.69373922528584
AT2G13450,-3.10390802979961,-2.3652771052442
AT5G66910,-0.96075070717054,0.222652125592379
AT1G32415,-0.826551191495209,1.63408248568577
AT5G26920,-1.4901049064191,-0.183511780439205
AT5G07000,-1.47243053157951,2.27762749369772
AT2G42750,-0.800165815848152,2.016038087577
AT3G48780,-0.446924610239056,0.871475955385289
AT4G23060,-0.754009101452142,1.07656319978203
AT1G71390,0.48140487642674,-0.398305141429826
AT1G32520,-0.471201251041458,0.56861883433495
AT3G56620,-0.222040401058826,0.932629510788297
AT3G46150,-2.27175269001144,0.892853834591599
AT1G08135,-0.0312544895815413,0.96212579051496
AT4G35900,-1.67527512821098,-0.35526191329721
AT5G28650,-0.299679145079814,0.365058869918439
AT1G62120,-0.845374973506313,1.5860057453758
AT4G10020,-1.08704913224549,-1.3008569717167
AT1G62720,-12.9068131125746,7.41088173482488
AT3G26220,0.074073666132362,0.38525762980615
AT4G40010,-0.466189183096124,1.3315381055043
AT4G15290,-0.342530303794418,0.815721589093256
AT2G45430,-4.85684017516574,-9.6238091200768
AT5G09290,-0.211224093215924,0.138033492910207
AT2G04031,-0.184609897061071,-0.0218466031632939
AT1G77360,-2.13807714984807,1.65558631030706
AT5G58480,-0.682123436437166,1.82402729420627
AT1G34160,-0.411450496114121,1.1338599865167
AT1G80450,-1.36552956705519,-0.198685101805757
AT1G64490,-0.602314447499561,1.43755164646899
AT5G60650,-0.396619435520742,0.275732803956792
AT5G11970,-0.003641846073964,-0.612507161091311
AT5G46720,-0.209847925220877,0.0710631659336288
AT5G52740,0.000578074994750651,-0.185657592220278
AT4G24710,-0.38186868680813,1.34578367038086
AT1G17760,-0.304693618085663,0.844170349996479
AT4G27360,-0.975018261491412,2.89990204070838
AT5G51451,1.42262482150532,0.820006676265932
AT3G02210,-1.0885856041401,-13.5642008047253
AT2G21320,-0.544536868664305,2.6919824430317
AT2G07696,-1.18845662604414,2.90498919491447
AT4G13570,-0.245758222977187,-0.0400398917415006
AT5G61865,-0.118524994409549,0.693962159548516
AT3G52490,-0.36614641128167,0.231727310545733
AT1G14060,-1.51058597993119,1.52723471965079
AT1G54930,-0.529229286195169,0.767864740170537
AT3G62060,-0.467293182903539,0.495863688159846
AT3G11440,-1.01444474023005,0.882542532202885
AT2G32030,-0.526432308234324,-0.587000834885792
AT3G13784,-2.64956648806195,-7.74308281316379
AT1G18900,-0.305769346607737,0.864794394608299
AT2G23180,-0.240876666958983,0.470480623000279
AT2G21710,-0.82679302442296,1.84026916481359
AT2G46620,-0.224353609460331,1.06219779569758
AT3G55340,-1.3587736793774,1.80567315434705
AT3G62460,-0.409880809902629,0.756293740623685
AT1G73140,-0.785149573452605,0.356261275496383
AT4G33985,28.6431538742177,4.1514927559218
AT3G45940,0.337914162276518,0.688844552817504
AT5G58710,-0.50079181829636,1.07340313457069
AT1G61490,-0.381485351139271,1.0544505527478
AT1G70980,-0.523739583877279,1.37039001240816
AT1G34795,-0.269525760211096,0.615455263567243
AT5G12170,-0.416146242176168,0.736476104812423
AT5G45140,-0.209047197581428,1.3774641114051
AT3G12970,-1.26269006654455,1.96285643801279
AT3G07790,-3.13518749809394,0.727318323725521
AT5G52600,0.819465445226915,-6.53204828072973
AT1G05020,-0.870891811917514,0.522435953623694
AT5G03740,-0.548570281757418,2.36202536092993
AT3G57630,0.300035408727786,-0.378206318011842
AT1G12940,-2.5172057826298,2.43763405226294
AT5G05640,-0.770540164320245,1.87918057059822
AT1G80530,-0.152820272493465,0.885071252213892
AT3G29690,-0.117998542359833,-0.067465586117081
AT4G19191,-0.316077262311423,1.83664331598333
AT4G37685,-0.297741693750493,1.29243930663432
AT1G15240,-1.18686616765663,0.591172478861928
AT3G54710,-1.05789733160087,1.80282392121447
AT5G56530,-0.48570613736369,1.16024517063579
AT2G21120,-0.819947633248242,0.863408910649749
AT2G41660,-0.370521686605304,1.04382344142044
AT5G14470,-7.03609315972151,-1.62129565559144
AT1G07985,-62.7069889860512,40.7199206828092
AT2G43570,-0.825600785034999,0.700968355727369
AT5G18310,-0.585490596284784,0.65559729138859
AT2G19710,-1.39431233541542,-0.542269535039184
AT3G51960,-1.51202917700671,-0.188823740505617
AT3G09660,-0.0811722362026756,0.966253446820937
AT2G18938,-0.188609693439364,1.83566244850676
AT2G20550,-0.290188412122081,0.720646360649072
AT2G20700,-0.385740754473223,0.977334551518361
AT4G21570,-3.34451558277471,-1.20056577516632
AT2G42955,-1.43004151506086,1.96027582290166
AT4G34880,0.069202293190508,-0.198482166702685
AT4G15640,-0.132331374224357,1.8214633301492
AT3G18600,-0.492771403697981,2.70927193912848
AT1G26500,-0.910293851755537,1.96911969861224
AT1G58807,-0.527546325414719,1.15499704944252
AT1G73177,-0.720558516040173,0.887489913656062
AT3G01740,-0.522493991903915,0.467902915511758
AT3G51920,-0.678137576700251,-0.704811070199826
AT4G30140,-0.733524193209548,0.154354007724743
AT2G36854,-0.271825605479313,0.42619867568554
AT2G18520,-1.71652538155038,1.67425244511917
AT3G25180,0.246189736141239,0.762076664817937
AT4G34600,-1.54874774881962,-2.28665492909629
AT3G05870,-0.238825789601168,0.685263522155438
AT3G05320,-2.18717264238778,-0.496895391858047
AT5G63850,-0.0954067609491568,0.835750464163009
AT1G51310,-1.07420851876285,1.9696744192109
AT1G76290,0.842843673476901,1.10284428507058
AT5G48070,-1.01442808570586,0.469900909592567
AT1G09190,-0.160118188450893,1.73133675285926
AT1G35560,-1.36918375262663,0.680429411792383
AT1G69210,-0.273634695881398,1.08893285173239
AT4G21130,-0.238857225305095,2.1963801956293
AT5G55590,-0.0114081562322801,-0.418417187480685
AT1G27470,-0.324895686441892,0.870289383849059
AT2G26030,-0.536912294505555,0.658243803590741
AT3G24250,-0.882744542466364,0.227934594771657
AT1G77290,0.111046797699816,-0.475448252884
AT2G36485,-0.381193908244021,0.233017658346878
AT4G21610,-0.113969512077195,0.788903733237202
AT1G29980,-0.616372698988917,1.42722349486405
AT4G35600,-0.199495550440274,-0.256385843599871
AT3G47080,-2.10831383238281,0.242377862008067
AT2G05940,-1.30263819968174,0.337306170125356
AT5G67290,-0.225573861620099,0.72430207635823
AT4G28010,-0.949392774228029,4.28979430382586
AT4G14690,-1.20139158353163,0.951634468538612
AT2G18120,-0.255877344269229,0.906265732881718
AT3G62280,-0.482192813944456,0.603954899724173
AT3G55370,-2.19158335948836,1.12718250933073
AT1G55740,-0.665122289183866,0.273524109892638
AT4G29730,-0.240781490224539,1.02308406954098
AT2G29200,-3.72688500831281,3.78985542187569
AT4G21560,-1.4841636723971,0.520056489521489
AT2G31350,-0.257429614337904,0.125246868103327
AT5G59390,-2.38094841704528,-3.19959715019858
AT5G12840,-1.12320844521332,2.56907506290831
AT3G30160,-0.0604845633582791,1.7165058662556
AT2G29300,-4.57769109720261,3.68944908340698
AT1G42990,-1.34727300487138,0.151925519488034
AT1G70020,-0.627823956088707,0.0898937820862809
AT3G21450,-0.711091433376017,0.0805537714952245
AT3G47580,-0.512320815126103,1.12715809291673
AT4G24910,0.227814851558151,-0.298054660018849
AT1G69280,6.4678090701154,-2.74415385975523
AT2G32620,-0.193124966267826,1.19164706670018
AT1G62910,-3.31279021306414,2.13590189410203
AT3G08690,-0.236238504228948,0.863681141043169
AT1G49170,0.293318249707923,0.247907737248224
AT1G03905,-0.63042101906529,0.402335292227002
AT4G31760,-0.302283936765712,0.870175325427507
AT1G63130,-3.49528270731717,0.319225767378158
AT4G32430,-1.86258525748029,2.0537721760483
AT2G04920,-0.699698629248174,4.32657649110221
AT4G22980,0.0755239706118518,-0.558820938891412
AT5G49410,-0.112214849243435,1.36938483849617
AT1G67600,-0.353725031010939,0.859748196953685
AT3G49890,-0.429174762820747,1.01225092965831
AT4G05475,0.842738474492469,4.50862197995196
AT2G17480,-2.04181278043194,1.59420065337227
AT1G78020,-0.159026079075374,0.861847612980461
AT1G80280,0.0414462024779971,-0.0407907923409261
AT5G22840,0.152408549890798,1.05920713252648
AT1G49050,0.177199294342149,-0.536604314786911
ATMG01230,-0.74408139431057,0.622378299715906
AT3G27010,-0.164059558144663,0.759739655753158
AT1G06570,-0.667256433588476,1.95179840988086
AT2G46410,-0.0982976882074199,-0.534270883551446
AT4G25150,-0.527112807806555,0.997470359993958
AT3G13275,-3.8139757877889,-1.59470247745817
AT2G17705,-1.42576878725398,0.415996309610803
AT2G45000,-0.145314166168249,1.06974016904557
AT1G29230,-0.184865426024217,1.09631252795664
AT3G56690,-0.238750297253622,0.796769352589918
AT3G57590,-0.931194898897658,1.45021673634584
AT2G07830,-0.475032232725251,1.48690396771722
AT5G57280,-0.29235727873056,1.53267954170056
AT3G13230,-1.63189214915412,1.71530394788978
AT1G30970,-0.284273840417095,0.483167981176116
AT3G20960,0.0834093908589915,0.372948180075237
AT2G32540,-0.163847267933343,1.34398134920342
AT5G54910,-0.123670666965437,0.728883324669461
AT2G37320,-0.734401712794581,0.74825849530331
AT3G16870,-0.925549301324338,-0.203950871349278
AT3G42670,-0.369723496174568,0.900401352430621
AT1G08940,-0.301066477372285,0.242693326922268
